priority_rank,name,state,city,tier,assets_musd,offices,est_net_benefit,net_low,net_high,roi_pct,log_assets,log_offices,cluster,segment,segment_rank
574,Alma Bank,NY,Astoria,Mid-size / multi-branch,1548.2,13.0,489325.1373080431,205666.36107304308,772983.9135430431,250.9603716166112,6.189827063120662,2.639057329615259,3,B — Strong,2
575,PrimeSouth Bank,GA,Blackshear,Mid-size / multi-branch,1538.3,8.0,486003.1433784766,204154.8977734766,767851.3889834766,250.21609027962887,6.187041040042328,2.1972245773362196,3,B — Strong,2
578,The Park Bank,WI,Madison,Mid-size / multi-branch,1527.7,10.0,482410.72984731366,202520.86937731365,762300.5903173134,249.4077914338555,6.184038078626889,2.3978952727983707,3,B — Strong,2
582,First Bank Richmond,IN,Richmond,Mid-size / multi-branch,1513.6,14.0,477691.4622788378,200375.0396988378,755007.8848588377,248.34046095409724,6.180011119057718,2.70805020110221,3,B — Strong,2
583,Pacific National Bank,FL,Miami,Mid-size / multi-branch,1512.9,8.0,477447.243137808,200264.017862808,754630.4684128081,248.28505607411188,6.179810222878796,2.1972245773362196,3,B — Strong,2
585,First National Bank of Pulaski,TN,Pulaski,Mid-size / multi-branch,1507.8,14.0,475728.7598282207,199482.86249322072,751974.6571632208,247.894711723565,6.17834373897622,2.70805020110221,3,B — Strong,2
586,The Moody National Bank,TX,Galveston,Mid-size / multi-branch,1507.1,14.0,475490.28494185046,199374.47025685053,751606.0996268505,247.8404768564031,6.178142069837744,2.70805020110221,3,B — Strong,2
587,Capital Community Bank,UT,Provo,Mid-size / multi-branch,1505.0,7.0,474796.7157348974,199059.24002489744,750534.1914448974,247.68265022933664,6.177536499929862,2.0794415416798357,3,B — Strong,2
588,Bath Savings Institution,ME,Bath,Mid-size / multi-branch,1499.8,13.0,473064.7914415422,198272.15548654215,747857.4273965422,247.28793575024235,6.1760333492640225,2.639057329615259,3,B — Strong,2
589,Pegasus Bank,TX,Dallas,Mid-size / multi-branch,1495.1,3.0,471465.7165363086,197545.5504113086,745385.8826613085,246.9227306118102,6.174670241487047,1.3862943611198906,3,B — Strong,2
591,Peoples State Bank,WI,Wausau,Mid-size / multi-branch,1494.9,12.0,471411.3203620091,197520.83506700912,745301.8056570091,246.9102943143916,6.174612141890719,2.5649493574615367,3,B — Strong,2
592,Greenfield Savings Bank,MA,Greenfield,Mid-size / multi-branch,1493.2,8.0,470828.0860265849,197255.84518658483,744400.3268665848,246.7768987229496,6.174117981254267,2.1972245773362196,3,B — Strong,2
593,Union County Savings Bank,NJ,Elizabeth,Mid-size / multi-branch,1490.1,4.0,469798.3367226474,196788.01628764748,742808.6571576474,246.54113620833945,6.173215414714885,1.6094379124341003,3,B — Strong,2
596,Central Bank Illinois,IL,Geneseo,Mid-size / multi-branch,1474.5,12.0,464548.7316609197,194403.71061091972,734693.7527109197,245.33440415428907,6.168644776887817,2.5649493574615367,3,B — Strong,2
597,Ascend Bank,CT,Guilford,Mid-size / multi-branch,1473.5,13.0,464225.2085668634,194256.80677686344,734193.6103568635,245.25976951684456,6.168350140185944,2.639057329615259,3,B — Strong,2
601,Northwest Bank,ID,Boise,Mid-size / multi-branch,1461.1,6.0,460069.4365814152,192370.1525664152,727768.720596415,244.29828287370148,6.16467994075426,1.9459101490553132,3,B — Strong,2
602,Providence Bank,NC,Rocky Mount,Mid-size / multi-branch,1460.0,10.0,459680.9372291671,192193.81618416705,727168.058274167,244.2081340851276,6.164352855784437,2.3978952727983707,3,B — Strong,2
603,American State Bank,IA,Sioux Center,Mid-size / multi-branch,1458.6,11.0,459215.9607238876,191982.7756688876,726449.1457788874,244.1001793718543,6.163936209226979,2.4849066497880004,3,B — Strong,2
604,North State Bank,NC,Raleigh,Mid-size / multi-branch,1457.8,7.0,458962.3440475856,191867.6695325856,726057.0185625855,244.04126903889156,6.163697945892569,2.0794415416798357,3,B — Strong,2
605,Saco & Biddeford Savings Institution,ME,Saco,Mid-size / multi-branch,1457.0,7.0,458675.8569758858,191737.64807088583,725614.0658808858,243.97470012899765,6.16345955176999,2.0794415416798357,3,B — Strong,2
606,Washington Financial Bank,PA,Washington,Mid-size / multi-branch,1456.3,10.0,458437.34612283664,191629.4030828366,725245.2891628365,243.9192601420847,6.163250849512631,2.3978952727983707,3,B — Strong,2
607,North American Banking Company,MN,Roseville,Mid-size / multi-branch,1453.5,6.0,457524.93926562375,191215.34102562375,723834.5375056237,243.7070190118529,6.162415036106447,1.9459101490553132,3,B — Strong,2
612,Central National Bank,TX,Waco,Mid-size / multi-branch,1446.8,5.0,455254.2598167771,190185.0271267771,720323.492506777,243.1777202643445,6.1604085000895825,1.791759469228055,3,B — Strong,2
614,Watertown Savings Bank,MA,Watertown,Mid-size / multi-branch,1444.4,10.0,454470.51385354553,189829.45461854545,719111.5730885454,242.99466168840124,6.159687479754789,2.3978952727983707,3,B — Strong,2
615,West Gate Bank,NE,Lincoln,Mid-size / multi-branch,1444.2,10.0,454392.7119390371,189794.15858403716,718991.265294037,242.97647929927277,6.159627340658673,2.3978952727983707,3,B — Strong,2
616,SouthPoint Bank,AL,Birmingham,Mid-size / multi-branch,1444.0,11.0,454328.6598485148,189765.1005585148,718892.2191385147,242.9615088618248,6.15956719323362,2.4849066497880004,3,B — Strong,2
617,Malaga Bank F.S.B.,CA,Palos Verdes Peninsula,Mid-size / multi-branch,1442.1,5.0,453683.7968860028,189472.56004100275,717895.0337310027,242.8107193151368,6.158995376848309,1.791759469228055,3,B — Strong,2
618,"Armed Forces Bank, National Association",KS,Fort Leavenworth,Mid-size / multi-branch,1439.7,15.0,452885.3914189232,189110.3894889232,716660.393348923,242.62384902959337,6.158272004652084,2.772588722239781,3,B — Strong,2
619,First Federal Savings Bank of Twin Falls,ID,Twin Falls,Mid-size / multi-branch,1437.8,14.0,452238.2528510709,188816.8558710708,715659.6498310708,242.4722388899964,6.157698479275516,2.70805020110221,3,B — Strong,2
620,Elkhorn Valley Bank & Trust,NE,Norfolk,Mid-size / multi-branch,1436.3,8.0,451759.7934197842,188599.8442447842,714919.7425947841,242.36006311558,6.1572451604751945,2.1972245773362196,3,B — Strong,2
623,"City First Bank, National Association",DC,Washington,Mid-size / multi-branch,1424.6,4.0,447814.7714292756,186810.8963742756,708818.6464842755,241.4324262981071,6.1536929400085505,1.6094379124341003,3,B — Strong,2
624,American Riviera Bank,CA,Santa Barbara,Mid-size / multi-branch,1422.8,9.0,447235.59077434207,186548.311239342,707922.8703093422,241.2958265029078,6.153143856513743,2.302585092994046,3,B — Strong,2
625,Pathfinder Bank,NY,Oswego,Mid-size / multi-branch,1414.9,13.0,444556.217036674,185333.74142667395,703778.6926466739,240.6625161198085,6.150725746586194,2.639057329615259,3,B — Strong,2
627,Marquette Savings Bank,PA,Erie,Mid-size / multi-branch,1410.6,11.0,443121.4179145846,184683.4689345847,701559.3668945846,240.32244150686276,6.149403879508583,2.4849066497880004,3,B — Strong,2
628,Grove Bank & Trust,FL,Miami,Mid-size / multi-branch,1410.1,5.0,442958.245800792,184609.522525792,701306.969075792,240.28372496595028,6.149249912590282,1.791759469228055,3,B — Strong,2
629,Farmers & Merchants Bank,VA,Timberville,Mid-size / multi-branch,1407.4,15.0,442069.3801941057,184206.72631410573,699932.0340741058,240.0726702130636,6.148417546691377,2.772588722239781,3,B — Strong,2
632,Citizens Bank,TN,Elizabethton,Mid-size / multi-branch,1401.8,14.0,440169.9045867842,183346.07975678425,696993.7294167841,239.6208017261193,6.146686055647526,2.70805020110221,3,B — Strong,2
633,Sovereign Bank,OK,Shawnee,Mid-size / multi-branch,1399.1,9.0,439265.1587473339,182936.1976323339,695594.119862334,239.405160892234,6.145848756590544,2.302585092994046,3,B — Strong,2
634,Wallis Bank,TX,Wallis,Mid-size / multi-branch,1398.7,16.0,439144.91053698456,182881.72360698463,695408.0974669844,239.37648046288075,6.145724574880668,2.833213344056216,3,B — Strong,2
635,State Bank of India (California),CA,Los Angeles,Mid-size / multi-branch,1394.4,8.0,437692.6450750356,182223.87838503567,693161.4117650357,239.0297290113392,6.144387374101937,2.1972245773362196,3,B — Strong,2
636,"The Bank of New York Mellon Trust Company, National Association",CA,Los Angeles,Mid-size / multi-branch,1391.7,10.0,436811.856501633,181824.945261633,691798.7677416329,238.8190916743775,6.143545627238422,2.3978952727983707,3,B — Strong,2
637,Merrimack County Savings Bank,NH,Concord,Mid-size / multi-branch,1390.8,9.0,436485.6792210818,181677.21939108177,691294.1390510818,238.74102318045576,6.143264682011221,2.302585092994046,3,B — Strong,2
640,"Dakota Community Bank & Trust, National Association",ND,Hebron,Mid-size / multi-branch,1387.7,13.0,435457.9757273492,181211.8027323491,689704.1487223492,238.4948205407,6.142295588289763,2.639057329615259,3,B — Strong,2
642,Southwestern National Bank,TX,Houston,Mid-size / multi-branch,1387.0,9.0,435224.2512756704,181105.9623506704,689342.5402006705,238.4387796943269,6.142076461073285,2.302585092994046,3,B — Strong,2
643,Guardian Savings Bank,OH,West Chester,Mid-size / multi-branch,1382.0,13.0,433546.1196957897,180346.10435078965,686746.1350407895,238.03587962779,6.14050804303818,2.639057329615259,3,B — Strong,2
645,The City National Bank of Sulphur Springs,TX,Sulphur Springs,Mid-size / multi-branch,1373.2,17.0,430610.9476733405,179017.36144834047,682204.5338983403,237.32893189110848,6.1377337947537125,2.8903717578961645,3,B — Strong,2
646,Ulster Savings Bank,NY,Kingston,Mid-size / multi-branch,1371.9,15.0,430165.1098858448,178815.56604084474,681514.6537308447,237.22129843605632,6.137322456100344,2.772588722239781,3,B — Strong,2
647,Idaho First Bank,ID,Mccall,Mid-size / multi-branch,1371.7,9.0,430094.8216415893,178783.75294658935,681405.8903365893,237.2043234764356,6.137259138636768,2.302585092994046,3,B — Strong,2
648,Community Financial Services Bank,KY,Benton,Mid-size / multi-branch,1371.0,8.0,429860.53044116223,178677.71224616223,681043.3486361622,237.1477290134505,6.137037454789513,2.1972245773362196,3,B — Strong,2
649,Independence Bank,MT,Havre,Mid-size / multi-branch,1370.7,10.0,429755.10088079976,178629.99541079975,680880.2063507994,237.12225584862608,6.136942412775367,2.3978952727983707,3,B — Strong,2
651,Texas Security Bank,TX,Dallas,Mid-size / multi-branch,1370.4,4.0,429652.3497807915,178583.49131579144,680721.2082457914,237.0974262412809,6.1368473499574545,1.6094379124341003,3,B — Strong,2
652,First Bank of Alabama,AL,Talladega,Mid-size / multi-branch,1370.0,17.0,429545.5832761261,178535.1703961261,680555.996156126,237.071622559498,6.136720567156407,2.8903717578961645,3,B — Strong,2
653,Alliance Bank,TX,Sulphur Springs,Mid-size / multi-branch,1369.6,17.0,429392.29633847513,178465.79592847516,680318.7967484752,237.03456896307517,6.136593747333078,2.8903717578961645,3,B — Strong,2
654,The Dart Bank,MI,Mason,Mid-size / multi-branch,1368.0,4.0,428870.8675661293,178229.8161261293,679511.9190061291,236.90846632137328,6.136086097384098,1.6094379124341003,3,B — Strong,2
655,First National Bank of Tennessee,TN,Livingston,Mid-size / multi-branch,1365.4,7.0,427987.7030097631,177830.15595476312,678145.250064763,236.69467210098856,6.135259898515659,2.0794415416798357,3,B — Strong,2
656,InBank,NM,Raton,Mid-size / multi-branch,1360.9,17.0,426498.6183362674,177156.37803126744,675840.8586412673,236.33360045985876,6.133826214076394,2.8903717578961645,3,B — Strong,2
660,Summit Bank,OR,Eugene,Mid-size / multi-branch,1350.6,5.0,423034.9559758932,175589.54056589323,670480.3713858932,235.490810956615,6.130526745384164,1.791759469228055,3,B — Strong,2
661,Fortis Bank,CO,Denver,Mid-size / multi-branch,1349.3,3.0,422618.1668129892,175401.0372929892,669835.2963329894,235.38911890504565,6.1301085203609365,1.3862943611198906,3,B — Strong,2
662,Century Bank,NM,Santa Fe,Mid-size / multi-branch,1349.0,9.0,422504.7732670253,175349.7536320253,669659.7929020253,235.36144173577577,6.130011949671904,2.302585092994046,3,B — Strong,2
663,First State Bank,MI,Eastpointe,Mid-size / multi-branch,1348.8,11.0,422432.52307968354,175317.0778846835,669547.9682746837,235.3438045485946,6.129947557280667,2.4849066497880004,3,B — Strong,2
664,Central Bank,TX,Houston,Mid-size / multi-branch,1347.3,4.0,421924.4428144111,175087.30120441108,668761.5844244112,235.2197247711485,6.129464309782377,1.6094379124341003,3,B — Strong,2
665,Rosedale Bank,MD,Nottingham,Mid-size / multi-branch,1346.5,15.0,421666.89896468585,174970.83290468587,668362.965024686,235.15679512765416,6.129206357747529,2.772588722239781,3,B — Strong,2
666,Plains Commerce Bank,SD,Sioux Falls,Mid-size / multi-branch,1346.1,8.0,421548.8320425169,174917.4408775168,668180.2232075168,235.12793834540335,6.129077324252736,2.1972245773362196,3,B — Strong,2
667,Fidelity Co-operative Bank,MA,Leominster,Mid-size / multi-branch,1344.7,13.0,421077.24509799865,174704.18708299863,667450.3031129986,235.01262940085215,6.12862540487595,2.639057329615259,3,B — Strong,2
668,The Yellowstone Bank,MT,Laurel,Mid-size / multi-branch,1343.2,10.0,420569.5577403669,174474.6200953669,666664.4953853668,234.8884071612283,6.128140683129993,2.3978952727983707,3,B — Strong,2
669,SULLIVAN BANK,MO,Sullivan,Mid-size / multi-branch,1338.7,11.0,419078.7294145505,173800.56423955053,664356.8945895507,234.52310873892665,6.12668326338829,2.4849066497880004,3,B — Strong,2
670,The Merchants National Bank,OH,Hillsboro,Mid-size / multi-branch,1338.1,17.0,418851.00857061584,173697.6128106159,664004.4043306158,234.46724185630168,6.126488570700374,2.8903717578961645,3,B — Strong,2
671,Blue Sky Bank,OK,Pawhuska,Mid-size / multi-branch,1336.8,15.0,418443.06163355976,173513.18817355973,663372.9350935596,234.36711460648465,6.126066436885335,2.772588722239781,3,B — Strong,2
672,"SouthStar Bank, S.S.B.",TX,Moulton,Mid-size / multi-branch,1336.6,16.0,418352.111474981,173472.07249498105,663232.1504549811,234.3447836805432,6.126001456787675,2.833213344056216,3,B — Strong,2
674,County National Bank,MI,Hillsdale,Mid-size / multi-branch,1331.8,15.0,416746.2226559688,172746.16532096872,660746.2799909688,233.9500122036298,6.124439010556526,2.772588722239781,3,B — Strong,2
675,First Texas Bank,TX,Georgetown,Mid-size / multi-branch,1329.2,11.0,415876.6679512384,172353.15283123837,659400.1830712382,233.7358723924374,6.123590332606674,2.4849066497880004,3,B — Strong,2
677,Cass Commercial Bank,MO,Des Peres,Mid-size / multi-branch,1328.0,3.0,415500.2489361491,172183.0339061491,658817.4639661489,233.64309105504503,6.123198075031999,1.3862943611198906,3,B — Strong,2
678,CoreFirst Bank & Trust,KS,Topeka,Mid-size / multi-branch,1320.8,13.0,413087.91572864633,171092.96335364634,655082.8681036463,233.04729327366883,6.120837060254737,2.639057329615259,3,B — Strong,2
679,Bank Midwest,IA,Spirit Lake,Mid-size / multi-branch,1317.4,11.0,411952.6200994712,170580.0490794712,653325.1911194713,232.76617857775625,6.119717659105495,2.4849066497880004,3,B — Strong,2
680,Genesee Regional Bank,NY,Rochester,Mid-size / multi-branch,1314.4,3.0,410951.7687162546,170127.92662125468,651775.6108112546,232.51796993497985,6.118727550427005,1.3862943611198906,3,B — Strong,2
681,Liberty National Bank,OK,Lawton,Mid-size / multi-branch,1314.0,9.0,410804.7395335992,170061.51203859918,651547.9670285992,232.48147664836983,6.118595365223762,2.302585092994046,3,B — Strong,2
682,Webster Five Cents Savings Bank,MA,Webster,Mid-size / multi-branch,1312.8,7.0,410402.75809425366,169879.9382442537,650925.5779442536,232.3816632422709,6.118198568045036,2.0794415416798357,3,B — Strong,2
684,Piedmont Federal Savings Bank,NC,Winston Salem,Mid-size / multi-branch,1307.7,10.0,408710.1148802582,169115.46222025822,648304.7675402582,231.96073185868764,6.116508123737346,2.3978952727983707,3,B — Strong,2
685,Alliance Bank Central Texas,TX,Woodway,Mid-size / multi-branch,1306.0,8.0,408140.5002356025,168858.22915060245,647422.7713206024,231.81884426105464,6.115943176939055,2.1972245773362196,3,B — Strong,2
686,Fm Bank And Trust,AR,Blytheville,Mid-size / multi-branch,1303.9,16.0,407422.5929651937,168534.0509151937,646311.1350151936,231.63984922272024,6.115244285327255,2.833213344056216,3,B — Strong,2
687,Martha's Vineyard Bank,MA,Edgartown,Mid-size / multi-branch,1297.5,10.0,405283.8423909803,167568.4259859803,642999.2587959801,231.1054772100909,6.113107366520495,2.3978952727983707,3,B — Strong,2
688,Savings Bank of Mendocino County,CA,Ukiah,Mid-size / multi-branch,1293.1,9.0,403817.383330014,166906.46399001405,640728.302670014,230.7381044884282,6.1116321117086,2.302585092994046,3,B — Strong,2
691,Rhinebeck Bank,NY,Rhinebeck,Mid-size / multi-branch,1284.6,16.0,400990.2133052733,165630.5753702734,636349.8512402733,230.0275945531613,6.108767917678082,2.833213344056216,3,B — Strong,2
693,First Harrison Bank,IN,Corydon,Mid-size / multi-branch,1281.8,17.0,400046.760471081,165204.8881260811,634888.6328160809,229.78982502369587,6.107820267248048,2.8903717578961645,3,B — Strong,2
695,Coastal Carolina National Bank,SC,Myrtle Beach,Mid-size / multi-branch,1277.4,10.0,398582.3328365414,164544.2246965414,632620.4409765413,229.42009459628764,6.1063269118219665,2.3978952727983707,3,B — Strong,2
696,First Southern National Bank,KY,Lancaster,Mid-size / multi-branch,1277.1,17.0,398482.53058080014,164499.2037258002,632465.8574358001,229.39486756700157,6.1062249048967985,2.8903717578961645,3,B — Strong,2
